Age,Churn,Department,Education,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,0,2,3,1,3,1,3,2318,1,1,19,3,3,1,3,1,1,0,0
34,0,2,3,2,3,1,2,2008,1,1,14,3,2,1,3,1,0,1,0
42,0,3,2,1,2,2,3,6244,7,1,17,3,1,10,3,5,4,0,3
33,0,2,4,2,2,1,1,2799,3,2,11,3,2,6,3,3,2,0,2
58,0,2,3,1,2,3,2,10552,2,2,13,3,4,24,3,6,0,0,4
31,0,3,4,2,2,1,3,2329,3,1,15,3,2,13,4,7,7,5,2
35,0,2,1,1,3,2,4,4014,1,2,25,4,4,10,1,10,6,0,7
49,0,2,2,1,3,3,2,7403,4,1,11,3,3,29,2,26,9,1,7
48,0,2,4,2,3,1,3,2259,4,1,17,3,1,13,2,0,0,0,0
31,0,3,2,1,3,2,3,6932,1,1,13,3,4,9,2,9,8,0,0
36,0,2,4,2,3,1,4,4678,2,1,18,3,3,8,3,6,2,0,1
38,0,2,3,1,3,3,1,13582,1,1,13,3,2,15,3,15,12,5,11
32,0,2,3,1,2,1,2,2332,6,1,20,4,3,5,3,3,0,0,2
25,1,3,2,2,2,1,2,2413,1,2,18,3,3,1,3,1,0,0,0
40,0,3,4,2,2,3,2,9705,2,1,12,3,2,11,2,1,0,0,0
26,0,3,3,2,2,2,1,4294,1,1,12,3,2,7,3,7,7,0,7
41,0,2,3,2,3,1,1,4721,2,2,13,3,3,20,3,18,13,2,17
36,0,2,4,2,3,1,3,2519,4,1,21,4,3,16,3,11,8,3,9
19,1,3,3,2,2,1,2,2121,1,2,13,3,2,1,4,1,0,0,0
20,1,2,3,2,3,1,1,2973,1,1,19,3,2,1,3,1,0,0,0
31,0,2,3,1,3,2,4,5855,0,2,11,3,3,10,1,9,7,8,5
40,0,2,4,2,3,1,2,3617,8,2,14,3,4,3,3,1,1,0,0
32,0,2,4,1,3,2,1,6725,1,1,12,3,3,8,4,8,7,6,3
36,1,3,1,2,2,3,4,10325,1,2,11,3,1,16,3,16,7,3,7
33,0,2,3,1,2,2,4,6949,0,1,14,3,1,6,3,5,0,1,4
37,1,3,4,2,2,3,3,10609,5,1,11,3,3,17,1,14,1,11,7
45,0,2,2,2,3,2,2,4447,1,1,12,3,2,9,2,9,7,0,8
29,0,3,3,1,3,1,4,2157,1,1,15,3,2,3,3,3,1,0,2
35,0,3,3,1,3,2,3,4601,1,1,16,3,2,5,3,5,2,1,0
52,0,2,2,2,3,4,4,17099,2,1,15,3,2,26,2,9,8,7,8
58,1,2,3,2,3,1,3,2479,4,1,24,4,1,7,3,1,0,0,0
53,0,3,2,2,3,4,3,14852,6,1,13,3,3,22,4,17,13,15,2
30,0,3,2,2,3,3,3,7264,5,1,11,3,1,10,4,8,4,7,7
38,0,3,3,1,3,2,4,5666,1,2,13,3,2,6,3,5,3,1,3
35,0,3,4,2,3,3,4,7823,6,1,13,3,2,12,3,10,9,0,8
39,0,3,5,2,4,3,3,7880,0,1,18,3,4,9,3,8,7,0,7
40,1,3,3,1,4,4,2,13194,4,2,16,3,4,22,2,1,0,0,0
47,0,2,4,2,4,2,3,5067,1,2,19,3,3,20,4,19,10,2,7
36,0,3,4,2,3,2,4,5079,4,1,13,3,4,12,3,7,7,0,7
31,1,2,2,2,2,1,1,2321,0,2,22,4,1,4,3,3,2,1,2
33,0,3,3,2,3,4,3,17444,1,1,11,3,4,10,3,10,8,6,0
29,1,2,3,1,2,1,1,2404,6,2,20,4,3,3,3,0,0,0,0
33,0,2,1,1,3,1,4,3452,3,1,18,3,1,5,3,3,2,0,2
45,0,2,4,1,3,1,4,2270,3,1,14,3,4,8,3,5,3,0,2
50,0,2,2,2,3,4,4,17399,9,1,22,4,3,32,2,5,4,1,3
33,0,2,4,1,4,2,2,5488,1,2,13,3,1,6,3,6,5,1,2
41,0,2,3,2,3,5,3,19419,2,1,17,3,2,21,4,18,16,0,11
27,0,2,4,1,3,1,2,2811,9,1,14,3,2,4,3,2,2,2,2
45,0,2,2,2,3,2,1,3633,1,2,15,3,3,9,3,9,8,0,8
47,0,3,2,1,3,2,4,4163,1,2,17,3,3,9,3,9,0,0,7
30,1,2,3,1,3,1,3,2132,4,2,11,3,2,7,3,5,2,0,1
50,0,2,3,2,3,4,3,13973,3,2,18,3,4,22,3,12,11,1,5
38,0,2,1,2,3,1,3,2684,0,1,17,3,2,3,2,2,1,0,2
46,0,2,2,2,3,3,3,10845,6,1,13,3,2,13,3,8,7,0,7
24,0,2,1,1,2,2,3,4377,1,1,15,3,2,5,3,4,2,3,2
35,1,2,4,2,2,1,2,3743,1,2,24,4,4,5,1,4,2,0,2
31,0,2,1,1,3,2,1,4148,1,1,12,3,3,4,3,4,3,0,3
18,0,2,2,2,3,1,4,1051,1,1,15,3,4,0,3,0,0,0,0
54,0,2,3,1,3,3,3,10739,8,1,11,3,3,22,3,10,7,0,8
35,0,2,4,1,3,3,3,10388,1,2,11,3,3,16,2,16,10,10,1
30,0,2,2,1,4,3,1,11416,0,2,12,3,3,9,2,8,7,1,7
20,1,2,3,1,2,1,1,2600,1,2,15,3,1,1,3,1,0,0,0
30,1,2,3,1,3,1,2,2422,0,1,17,3,1,4,3,3,2,1,2
26,0,2,2,2,4,2,4,5472,1,1,12,3,2,8,3,8,7,1,3
22,0,2,1,2,1,1,1,2451,1,1,15,3,1,4,2,4,3,1,1
48,0,2,3,2,2,2,3,4240,2,1,13,3,4,19,3,2,2,2,2
48,0,2,4,2,2,3,3,10999,7,1,14,3,2,27,3,15,11,4,8
41,0,2,2,1,3,2,3,5003,6,1,14,3,2,8,3,2,2,2,1
39,0,2,1,1,2,4,4,12742,1,1,16,3,3,21,3,21,6,11,8
27,0,2,4,1,3,2,4,4227,0,1,18,3,2,4,3,3,2,2,2
35,0,2,3,2,3,1,4,3917,1,1,20,4,1,3,2,3,2,1,2
42,0,3,2,2,3,5,3,18303,6,1,13,3,2,21,4,1,0,0,0
50,0,2,3,2,3,1,4,2380,4,1,18,3,2,8,3,1,0,0,0
59,0,2,3,1,2,4,4,13726,3,2,13,3,1,30,3,5,3,4,3
37,1,2,2,1,1,2,2,4777,5,1,15,3,1,15,1,1,0,0,0
55,0,2,4,2,3,2,2,6385,3,2,14,3,4,17,3,8,7,6,7
41,0,2,1,1,1,5,3,19973,1,1,22,4,2,21,3,21,16,5,10
38,0,3,4,2,3,2,4,6861,8,2,12,3,3,19,3,1,0,0,0
26,1,3,2,2,1,2,1,4969,8,1,18,3,4,7,3,2,2,2,2
52,1,3,1,1,1,5,4,19845,1,1,15,3,4,33,3,32,14,6,9
44,0,3,3,1,4,4,4,13320,3,2,18,3,3,23,3,12,11,11,11
50,0,3,3,1,3,2,3,6347,0,1,12,3,1,19,3,18,7,0,13
36,1,2,4,1,4,1,1,2743,1,1,16,3,3,18,3,17,13,15,14
39,0,2,3,1,3,3,1,10880,1,2,13,3,3,21,3,21,6,2,8
33,0,3,1,1,2,1,4,2342,0,1,19,3,4,3,2,2,2,2,2
45,0,3,2,1,3,4,4,17650,3,1,13,3,2,26,4,9,3,1,1
32,0,2,4,1,3,1,3,4025,9,1,12,3,2,10,3,8,7,7,7
34,0,3,4,2,4,2,4,9725,0,1,11,3,4,16,2,15,1,0,9
59,0,3,2,2,3,3,4,11904,3,2,14,3,3,14,1,6,4,0,4
45,0,1,4,2,3,1,2,2177,1,1,16,3,1,6,3,6,3,0,4
53,0,3,3,1,2,3,2,7525,2,1,12,3,1,30,3,15,7,6,12
36,1,2,3,2,3,2,3,4834,7,1,14,3,2,9,2,1,0,0,0
26,1,2,3,2,3,1,1,2042,6,2,14,3,2,6,3,3,2,1,2
34,0,3,4,1,3,1,3,2220,1,2,19,3,4,1,3,1,1,0,0
28,0,3,1,2,3,1,2,1052,1,1,22,4,2,1,3,1,0,0,0
38,0,2,4,2,3,1,3,2821,3,1,16,3,1,8,3,2,2,2,2
50,0,2,4,2,3,5,3,19237,2,2,11,3,4,29,2,8,1,7,7
37,0,2,3,1,3,2,2,4107,3,1,15,3,1,8,2,4,3,0,1
40,0,3,3,2,3,2,1,8396,1,1,14,3,2,8,2,7,7,7,5
26,0,2,1,1,2,1,3,2007,1,1,13,3,3,5,3,5,3,1,3
46,0,2,4,2,3,5,4,19627,9,1,17,3,4,23,3,2,2,2,2
54,0,3,4,1,2,3,3,10686,6,1,11,3,2,13,3,9,4,7,0
56,0,2,3,1,3,1,3,2942,2,1,19,3,2,18,3,5,4,0,3
36,0,2,5,1,2,3,4,8858,0,1,11,3,2,15,2,14,8,7,8
55,0,2,1,2,2,4,1,16756,7,1,15,3,2,31,4,9,7,6,2
43,0,3,3,2,2,3,4,10798,5,1,13,3,3,18,3,1,0,0,0
20,1,3,3,1,3,1,4,2323,1,2,14,3,2,2,3,2,2,0,2
21,1,2,3,1,2,1,1,1416,1,1,13,3,1,1,2,1,0,1,0
46,0,2,4,1,2,2,1,4615,8,2,23,4,1,19,3,16,13,1,7
51,1,2,4,2,3,1,3,2461,9,2,12,3,3,18,4,10,0,2,7
28,1,2,2,2,2,3,1,8722,1,1,12,3,1,10,2,10,7,1,9
26,0,2,2,2,2,1,1,3955,1,1,16,3,1,6,3,5,3,1,3
30,0,2,3,2,3,2,1,9957,0,1,15,3,3,7,2,6,2,0,2
41,0,2,2,1,4,1,3,3376,1,1,13,3,3,10,3,10,6,0,8
38,0,2,1,1,2,3,3,8823,0,1,18,3,1,20,2,19,9,1,9
40,0,2,4,2,3,3,4,10322,4,1,20,4,4,14,3,11,10,11,1
27,0,2,5,2,1,1,3,4621,1,1,19,3,4,3,3,3,2,1,2
55,0,2,1,2,3,3,2,10976,3,1,18,3,2,23,3,3,2,1,2
28,0,2,3,1,3,2,3,3660,3,1,13,3,4,10,4,8,7,1,7
44,1,1,2,2,2,3,1,10482,9,1,14,3,4,24,3,20,6,3,6
33,0,2,3,2,2,3,4,7119,4,1,15,3,3,9,3,3,2,1,2
35,1,3,3,2,3,3,1,9582,0,2,22,4,1,9,3,8,7,4,7
33,1,2,4,1,2,2,3,4508,1,1,22,4,2,14,3,13,7,3,8
28,0,2,2,2,3,1,3,2207,1,1,16,3,4,4,2,4,2,2,2
34,0,2,1,2,3,2,4,7756,0,1,17,3,3,7,2,6,2,0,4
37,0,3,4,1,2,2,4,6694,2,2,14,3,3,8,3,1,0,0,0
25,1,2,1,2,3,1,4,3691,1,2,15,3,2,7,4,7,7,5,6
26,1,2,3,2,3,1,3,2377,1,1,20,4,3,1,2,1,1,0,0
33,1,2,3,2,2,1,2,2313,4,2,20,4,2,5,3,2,2,2,2
42,0,2,2,2,3,4,1,17665,0,1,17,3,4,23,3,22,6,13,7
28,1,2,3,2,2,1,2,2596,1,1,15,3,1,1,3,1,0,0,0
50,1,3,4,2,3,2,3,4728,3,2,14,3,4,5,3,0,0,0,0
33,0,3,3,1,3,2,2,4302,0,1,17,3,3,4,3,3,2,0,2
34,0,2,4,2,2,1,4,2979,3,1,17,3,4,6,3,0,0,0,0
48,0,2,4,2,4,4,4,16885,2,1,22,4,3,27,2,5,4,2,1
45,0,3,4,1,2,2,3,5593,1,1,13,3,4,15,3,15,10,4,12
52,0,2,4,2,3,3,2,10445,7,1,19,3,4,18,3,8,6,4,0
38,0,3,4,2,2,3,3,8740,0,2,14,3,2,9,3,8,7,2,7
29,0,2,4,1,3,1,4,2514,4,1,22,4,1,11,3,7,5,1,7
28,0,2,3,1,3,3,2,7655,0,1,17,3,2,10,2,9,7,1,7
46,0,3,1,2,3,4,3,17465,3,1,12,3,4,23,3,12,9,4,9
38,0,3,2,2,3,3,2,7351,7,1,16,3,3,10,3,1,0,0,0
43,0,2,3,1,3,3,1,10820,8,1,11,3,3,18,3,8,7,0,1
39,1,2,3,2,3,4,4,12169,7,1,11,3,4,21,3,18,7,11,5
40,0,2,3,2,2,5,3,19626,1,1,14,3,1,21,4,20,7,4,9
21,0,2,1,1,2,1,2,2070,1,2,11,3,3,2,4,2,2,2,2
39,0,2,3,2,3,2,2,6782,9,1,15,3,3,9,2,5,4,0,3
36,0,2,4,2,3,2,4,7779,2,1,20,4,1,18,3,11,9,0,9
31,0,3,3,2,4,1,4,2791,0,1,12,3,1,3,3,2,2,2,2
28,0,2,1,2,2,1,2,3201,0,1,17,3,1,6,1,5,3,0,4
35,0,3,2,2,3,2,4,4968,1,1,11,3,4,5,3,5,2,0,2
49,0,3,4,2,2,4,2,13120,6,1,17,3,2,22,3,9,8,2,3
34,0,2,2,2,3,2,3,4033,2,1,11,3,4,5,2,3,2,0,2
29,0,2,3,1,3,1,2,3291,0,1,14,3,4,8,2,7,5,1,1
42,0,2,3,2,1,2,4,4272,4,1,19,3,1,16,3,1,0,0,0
29,0,2,1,2,2,2,4,5056,1,2,15,3,3,10,2,10,7,1,2
38,0,1,3,2,4,1,3,2844,1,1,13,3,4,7,4,7,6,5,0
28,0,2,3,2,2,1,3,2703,1,2,14,3,4,3,3,3,1,0,2
18,1,2,1,2,3,1,3,1904,1,1,12,3,4,0,3,0,0,0,0
33,1,3,4,1,3,2,1,8224,0,2,17,3,1,6,3,5,2,0,3
41,0,2,4,2,3,1,4,4766,3,2,11,3,1,6,3,1,0,0,0
31,1,2,3,2,3,1,3,2610,1,1,12,3,3,2,2,2,2,2,2
37,0,2,2,1,2,2,4,5731,7,1,13,3,3,9,3,6,2,1,3
27,0,2,3,2,2,1,3,2539,1,1,13,3,3,4,3,4,2,2,2
34,0,3,1,1,3,2,3,5714,1,1,20,4,1,6,2,6,5,1,3
35,0,1,4,2,3,1,3,4323,1,1,17,3,2,6,1,5,4,1,4
29,1,3,1,1,2,3,1,7336,1,1,13,3,1,11,1,11,8,3,10
40,0,2,4,1,3,3,3,13499,9,1,17,3,3,20,2,18,7,2,13
42,1,3,3,2,3,4,1,13758,0,2,12,3,2,22,2,21,9,13,14
42,0,3,4,2,3,2,1,5155,7,1,13,3,4,9,4,6,4,1,5
35,0,2,4,2,2,1,3,2258,6,1,12,3,2,10,3,8,0,1,7
24,0,2,3,2,3,1,2,3597,8,1,22,4,4,6,3,4,3,1,2
28,1,2,1,1,3,1,4,2515,1,2,11,3,4,1,2,1,1,0,0
26,0,2,4,2,4,1,4,4420,1,1,22,4,2,8,3,8,7,0,7
30,0,3,3,2,2,2,3,6578,1,1,18,3,1,10,3,10,3,1,4
40,0,2,2,1,2,2,4,4422,3,2,13,3,4,16,1,1,1,0,0
35,0,2,3,2,2,3,2,10274,2,1,18,3,2,15,4,7,7,6,4
34,0,2,3,2,2,2,1,5343,0,1,20,4,3,14,3,13,9,4,9
35,0,2,4,2,2,1,4,2376,1,1,13,3,2,2,4,2,2,2,2
43,1,3,3,1,1,2,3,5346,8,1,13,3,2,7,2,4,3,1,3
32,0,3,1,1,3,1,1,2827,1,1,12,3,3,1,3,1,0,0,0
56,0,2,4,1,3,5,1,19943,4,1,13,3,4,28,3,5,2,4,2
29,0,2,1,1,3,1,4,3131,1,1,13,3,1,10,3,10,8,0,8
19,0,2,2,2,3,1,1,2552,1,1,25,4,3,1,3,1,1,0,0
45,0,2,3,1,3,1,3,4477,4,2,19,3,3,7,2,3,2,0,2
37,0,2,3,1,2,2,4,6474,1,1,13,3,2,14,2,14,8,3,11
20,0,2,3,2,2,1,3,3033,1,1,12,3,1,2,2,2,2,1,2
44,1,2,4,2,3,1,3,2936,1,2,11,3,3,6,3,6,4,0,2
53,0,2,2,1,3,5,3,18606,3,1,18,3,2,26,3,7,7,4,7
29,0,2,1,1,1,1,4,2168,0,2,18,3,1,6,2,5,4,1,3
22,1,2,4,2,2,1,4,2853,0,2,11,3,2,1,3,0,0,0,0
46,0,3,3,1,3,4,1,17048,8,1,23,4,1,28,3,26,15,15,9
44,0,2,3,2,1,1,3,2290,2,1,13,3,4,6,3,0,0,0,0
33,0,1,3,2,3,1,3,3600,1,1,13,3,4,5,3,5,4,1,4
41,1,2,2,2,2,1,1,2107,6,1,17,3,1,5,1,1,0,0,0
30,0,3,4,2,3,2,1,4115,8,1,19,3,3,8,3,4,3,0,3
40,0,3,4,2,3,2,2,4327,5,1,12,3,4,5,3,0,0,0,0
50,0,2,3,1,3,4,1,17856,2,1,22,4,3,32,3,2,2,2,2
28,0,2,4,2,2,1,1,3196,1,1,12,3,3,6,3,6,5,3,3
46,0,2,2,2,3,5,2,19081,5,1,11,3,1,25,3,4,2,0,3
35,0,3,4,2,3,2,1,8966,3,2,15,3,4,15,3,7,7,1,7
24,1,2,2,1,3,1,2,2210,1,1,13,3,1,1,1,1,0,0,0
33,0,3,3,1,3,2,3,4539,1,1,12,3,1,10,2,10,7,0,1
36,0,2,4,2,1,1,3,2741,1,1,14,3,3,7,3,7,7,1,7
30,0,2,4,2,3,2,3,3491,1,1,13,3,1,10,2,10,7,8,9
44,0,2,4,2,3,2,4,4541,1,1,25,4,2,20,3,20,11,13,17
20,0,3,3,2,4,1,4,2678,1,1,17,3,4,2,3,2,1,2,2
46,0,2,4,2,3,2,4,7379,2,1,11,3,3,12,2,6,3,1,4
42,0,1,5,2,4,2,1,6272,7,1,16,3,1,10,4,4,3,0,3
60,0,3,4,2,4,2,4,5220,0,2,18,3,2,12,3,11,7,1,9
32,0,2,3,1,2,1,2,2743,1,1,20,4,3,2,3,2,2,2,2
32,0,2,2,1,3,2,3,4998,4,2,14,3,4,10,3,8,7,0,7
36,0,2,3,1,1,3,1,10252,2,2,21,4,3,17,3,7,7,7,7
33,0,2,3,2,3,1,4,2781,0,1,13,3,2,15,3,14,10,4,10
40,0,3,3,1,2,2,2,6852,7,1,12,3,2,7,4,5,1,1,3
25,0,3,4,2,3,2,4,4950,0,1,14,3,2,5,3,4,3,1,1
30,0,2,3,2,3,1,2,3579,0,2,21,4,1,12,3,11,9,5,7
42,0,2,5,1,3,3,1,13191,3,2,17,3,3,20,3,1,0,0,0
35,0,3,2,1,2,3,4,10377,4,2,11,3,2,16,2,13,2,4,12
27,0,2,3,2,3,1,1,2235,1,2,14,3,4,9,2,9,7,6,8
54,0,2,4,1,3,3,3,10502,7,1,17,3,1,33,1,5,4,1,4
44,0,2,1,1,4,1,4,2011,1,1,13,3,4,10,3,10,5,7,7
19,1,2,3,1,2,1,2,1859,1,2,25,4,2,1,4,1,1,0,0
29,0,2,3,1,3,1,4,3760,1,1,15,3,1,3,3,3,2,1,2
54,0,2,3,2,3,4,4,17779,3,1,14,3,1,36,3,10,9,0,9
31,0,2,2,2,3,2,1,6833,1,2,12,3,4,6,2,6,5,0,1
31,0,2,3,1,2,2,1,6812,1,1,19,3,2,10,3,10,9,1,8
59,0,3,3,1,2,2,4,5171,5,1,17,3,4,13,3,6,1,0,5
43,0,2,3,2,1,5,4,19740,3,1,14,3,2,25,3,8,7,0,7
49,0,2,2,2,2,5,3,18711,2,1,13,3,3,23,4,1,0,0,0
36,0,2,3,2,3,1,2,3692,1,1,12,3,3,12,2,11,10,0,7
48,0,2,2,2,4,1,2,2559,5,1,11,3,3,7,2,1,0,0,0
27,0,2,2,2,3,1,3,2517,1,1,11,3,2,5,3,5,3,0,3
29,0,2,3,2,3,2,4,6623,1,2,11,3,2,6,3,6,0,1,0
48,0,2,3,2,2,5,4,18265,6,1,12,3,3,25,4,1,0,0,0
29,0,2,3,1,2,4,4,16124,3,1,14,3,2,9,2,7,7,1,7
34,0,2,3,1,4,1,3,2585,0,1,17,3,4,2,2,1,0,0,0
44,0,3,3,2,3,5,2,18213,7,1,11,3,3,26,3,22,9,3,10
33,0,3,5,2,4,3,3,8380,0,2,14,3,4,10,3,9,8,0,8
19,0,2,3,1,4,1,4,2994,1,2,12,3,4,1,3,1,0,0,1
23,0,2,2,2,3,1,3,1223,1,1,22,4,4,1,3,1,0,0,1
25,1,3,1,2,1,1,4,1118,1,2,14,3,4,1,3,1,0,1,0
26,0,2,2,2,3,1,4,2875,1,2,20,4,2,8,2,8,5,2,2
45,1,3,3,1,1,5,2,18824,2,2,16,3,1,26,3,24,10,1,11
55,0,2,1,2,2,4,2,13577,1,2,15,3,4,34,3,33,9,15,0
21,1,2,2,1,2,1,3,2625,1,1,20,4,3,2,1,2,2,2,2
46,0,3,2,1,2,5,2,18789,2,1,14,3,3,26,3,11,4,0,8
34,0,3,3,1,3,2,1,4538,0,2,12,3,4,4,3,3,2,0,2
51,0,3,3,2,3,5,2,19847,4,2,24,4,1,31,2,29,10,11,10
59,0,2,4,2,3,3,4,10512,6,1,12,3,4,25,2,9,7,5,4
34,0,2,3,1,3,2,2,4444,4,1,13,3,3,15,4,11,8,5,10
28,0,2,4,2,3,1,3,2154,0,2,11,3,3,5,2,4,2,0,2
44,0,2,2,2,4,5,1,19190,1,1,14,3,4,26,2,25,9,14,13
34,0,1,3,2,2,2,2,4490,4,1,11,3,4,14,4,10,9,1,8
35,0,2,1,2,3,1,3,3506,0,2,14,3,4,4,3,3,2,2,2
42,0,2,4,1,4,2,2,2372,6,2,16,3,4,18,3,1,0,0,0
43,0,3,4,1,2,3,4,10231,3,1,14,3,4,23,4,21,7,15,17
36,0,2,4,1,3,2,2,5410,9,2,11,3,4,18,3,16,14,5,12
44,1,2,3,1,3,3,4,7978,1,1,11,3,4,10,3,10,7,0,5
28,0,2,3,2,2,1,4,3867,1,2,12,3,2,2,3,2,2,2,2
51,0,2,2,1,2,1,3,2838,0,1,14,3,2,8,2,7,0,7,7
30,0,2,2,1,3,2,3,4695,7,2,18,3,3,10,3,8,4,1,7
29,1,2,3,1,3,1,3,3339,3,2,13,3,1,10,3,7,7,7,7
28,0,2,3,2,3,1,1,2080,2,1,11,3,2,5,2,3,2,1,2
25,0,2,3,1,3,1,2,2096,1,1,18,3,4,2,2,2,2,2,1
32,0,3,3,2,4,2,4,6209,1,1,15,3,3,10,4,10,7,0,8
45,0,2,3,1,3,5,2,18061,3,1,22,4,3,22,3,0,0,0,0
39,0,2,4,1,2,4,2,17123,6,2,13,3,4,21,3,19,9,15,2
58,0,2,4,2,3,1,3,2372,1,1,12,3,4,2,3,2,2,2,2
32,1,2,2,2,3,2,3,4883,1,1,18,3,1,10,3,10,4,1,1
39,1,2,3,2,3,1,1,3904,0,1,13,3,1,6,3,5,2,0,3
30,0,2,3,1,2,2,4,4627,0,1,12,3,1,10,3,9,2,6,7
36,0,2,4,1,3,3,3,7094,3,1,12,3,1,10,3,7,7,1,7
46,0,1,2,1,3,1,1,3423,6,1,12,3,3,10,4,7,6,5,7
28,0,2,3,1,1,2,4,6674,0,1,11,3,1,10,3,9,8,7,5
50,0,2,3,1,3,4,1,16880,4,2,11,3,2,25,3,3,2,1,2
40,1,3,4,2,2,3,2,9094,2,2,12,3,3,9,3,5,4,1,0
52,1,3,3,2,3,3,2,8446,9,2,19,3,3,10,2,8,7,7,7
30,0,2,4,1,3,3,1,11916,1,2,23,4,4,9,3,9,1,0,8
39,0,2,2,2,3,2,3,4534,0,1,11,3,1,9,3,8,7,1,7
31,0,3,4,1,3,3,3,9852,1,2,19,3,1,10,2,10,8,9,6
41,0,3,2,2,1,2,2,6151,1,1,13,3,1,19,3,19,2,11,9
31,1,3,3,1,3,1,2,2302,1,2,11,3,1,3,4,3,2,2,2
44,1,2,3,2,3,1,1,2362,4,1,12,3,3,10,4,3,2,1,2
42,0,2,1,2,3,4,3,17861,0,2,13,3,4,21,2,20,8,2,10
55,0,2,2,1,1,5,3,19187,4,1,14,3,4,23,3,19,9,9,11
56,0,1,4,2,3,5,2,19717,6,1,14,3,1,36,3,7,3,7,7
40,0,2,2,2,3,1,3,3544,9,1,16,3,2,6,3,4,2,0,0
34,0,2,3,2,3,3,4,8500,0,1,11,3,4,10,2,9,7,1,6
40,0,2,3,2,3,2,4,4661,1,1,13,3,3,9,3,9,8,8,8
41,0,3,3,1,3,2,1,4103,0,1,17,3,4,10,3,9,3,1,7
35,0,2,4,2,3,2,3,4249,1,2,11,3,2,9,3,9,6,1,1
51,0,1,3,2,3,4,2,14026,1,2,11,3,2,33,3,33,9,0,10
38,0,3,2,1,3,2,1,6893,3,1,15,3,4,11,3,7,7,1,7
34,0,3,2,1,3,2,1,6125,1,1,12,3,4,10,4,10,8,9,6
25,0,2,1,2,3,1,4,3669,3,1,11,3,3,7,2,3,2,1,2
58,1,2,4,1,2,3,1,10008,7,2,14,3,4,31,2,10,9,5,9
40,0,2,4,2,3,1,2,2387,3,1,22,4,3,7,3,4,2,0,3
36,0,3,3,1,4,2,1,4639,2,1,16,3,4,17,2,15,7,6,13
48,0,2,3,2,3,3,4,7898,1,1,11,3,3,11,3,10,9,0,8
27,0,3,3,1,4,1,4,2534,8,1,14,3,2,5,3,1,0,0,0
51,0,2,2,1,2,4,2,13142,3,1,16,3,2,29,2,5,2,0,3
18,0,2,3,1,3,1,4,1611,1,1,15,3,3,0,4,0,0,0,0
35,0,2,3,1,2,2,4,5363,0,1,12,3,2,10,3,9,7,0,0
27,0,3,1,2,1,2,4,5071,3,1,20,4,2,8,3,6,2,0,0
55,1,3,4,2,4,4,3,13695,6,2,17,3,3,24,2,19,7,3,8
56,0,2,3,2,3,4,2,13402,4,2,12,3,1,33,3,19,16,15,9
34,0,2,1,1,2,1,3,2029,1,1,20,4,3,5,3,5,4,0,0
40,0,2,1,1,4,2,3,6377,5,1,20,4,2,15,3,12,11,11,8
34,0,2,3,2,3,2,3,5429,4,1,13,3,1,10,3,8,7,7,7
31,1,3,3,1,2,1,4,2785,7,1,14,3,3,3,4,1,0,0,0
35,1,3,4,1,3,2,3,4614,0,2,18,3,3,5,2,4,2,3,2
38,0,2,3,2,4,1,3,2610,1,1,11,3,4,4,3,4,2,0,3
34,0,2,4,1,3,2,4,6687,1,1,11,3,4,14,4,14,11,4,11
28,0,3,3,2,2,2,1,4724,1,1,11,3,3,5,3,5,3,0,4
31,1,2,4,2,3,2,3,6179,1,2,15,3,4,10,2,10,2,6,7
39,0,3,4,2,2,2,4,6120,3,2,12,3,4,8,4,5,4,1,4
51,0,3,3,2,3,3,2,10596,2,1,11,3,2,14,3,4,2,3,2
41,0,2,3,1,3,2,4,5467,3,2,14,3,1,12,2,6,2,3,3
37,0,2,1,2,3,1,3,2996,7,2,15,3,4,8,3,6,4,1,3
33,0,3,1,2,3,2,4,9998,6,1,13,3,1,8,4,5,4,1,2
32,0,3,1,2,3,2,2,4078,0,2,13,3,1,4,2,3,2,1,2
39,0,2,2,2,3,3,3,10920,3,1,21,4,2,13,3,6,4,0,5
25,0,3,1,2,4,2,3,6232,2,1,11,3,2,6,2,3,2,1,2
52,0,2,2,1,4,4,3,13247,2,2,11,3,2,24,2,5,3,0,2
43,0,2,3,1,2,2,3,4081,1,2,14,3,1,20,1,20,7,1,8
27,0,3,3,1,2,2,4,5769,1,2,11,3,4,6,3,6,2,4,4
27,1,2,4,1,3,1,3,2394,1,2,13,3,4,8,3,8,2,7,7
26,0,2,1,2,2,1,4,3904,0,1,12,3,4,5,3,4,3,1,1
42,0,1,3,1,3,4,1,16799,0,1,14,3,3,21,3,20,7,0,9
52,0,2,4,1,3,1,1,2950,9,1,13,3,3,12,1,5,4,0,4
37,0,2,3,1,3,1,3,3629,4,1,18,3,1,8,3,3,2,0,2
35,0,2,2,2,3,3,4,9362,2,1,11,3,3,10,3,2,2,2,2
25,0,2,3,2,3,1,4,3229,4,1,11,3,2,7,2,3,2,0,2
26,0,2,3,2,4,1,1,3578,0,1,12,3,4,8,3,7,7,0,7
29,0,1,3,2,2,3,1,7988,1,1,13,3,1,10,2,10,9,0,9
49,1,2,2,2,2,2,1,4284,3,1,20,4,1,20,3,4,3,1,3
